id,price_doc
30474,5227400.0
30475,7519461.0
30476,4782500.0
30477,5459178.5
30478,4911576.5
30479,8413072.0
30480,4054890.0
30481,4129494.25
30482,4479400.0
30483,4553747.0
30484,6072881.5
30485,4802652.0
30486,3584620.25
30487,3820700.0
30488,5946721.0
30489,6017514.0
30490,20835406.0
30491,14542900.0
30492,5236300.0
30493,11230500.0
30494,6675330.0
30495,8275600.0
30496,7589357.5
30497,7302485.0
30498,4119700.0
30499,5615400.0
30500,11317410.0
30501,6000000.0
30502,3135381.75
30503,5294800.0
30504,5197000.0
30505,10593404.0
30506,2896398.75
30507,4628688.5
30508,4976287.5
30509,6941700.0
30510,8630762.0
30511,5778400.0
30512,5723600.0
30513,4011090.25
30514,3396651.0
30515,9548774.0
30516,5671668.5
30517,10555486.0
30518,7061468.0
30519,4037900.0
30520,6643791.0
30521,3840800.0
30522,7066655.5
30523,6150300.0
30524,9134500.0
30525,8559400.0
30526,4795837.0
30527,5051949.0
30528,6087700.0
30529,6500000.0
30530,5913100.0
30531,14215600.0
30532,4494830.5
30533,8862000.0
30534,6520391.5
30535,8931556.0
30536,5667786.5
30537,10897200.0
30538,4324400.0
30539,8895429.0
30540,9038684.0
30541,5035900.0
30542,2001241.5
30543,5297800.0
30544,5470600.0
30545,7813300.0
30546,4038742.5
30547,8978699.0
30548,4331682.0
30549,4742763.0
30550,10826700.0
30551,4888445.0
30552,1955341.5
30553,6500000.0
30554,7843600.0
30555,5792922.0
30556,8207492.5
30557,5455700.0
30558,9286800.0
30559,4633500.0
30560,5391100.0
30561,5907300.0
30562,10987972.0
30563,4429012.0
30564,6000000.0
30565,5470900.0
30566,6920549.5
30567,1981553.375
30568,9035000.0
30569,8615900.0
30570,6058200.0
30571,6708714.0
30572,4778940.0
30573,6345894.5
30574,4433000.0
30575,6935300.0
30576,4310600.0
30577,3404100.0
30578,2875226.75
30579,6046000.0
30580,3324800.0
30581,5103700.0
30582,11498700.0
30583,6794705.0
30584,3731700.0
30585,2358378.5
30586,8540678.0
30587,5781464.5
30588,6680800.0
30589,6133800.0
30590,10742600.0
30591,5217800.0
30592,5755900.0
30593,7479167.0
30594,7058849.0
30595,5107500.0
30596,6076862.0
30597,6347801.5
30598,9012328.0
30599,8905900.0
30600,4843090.5
30601,5864200.0
30602,1945988.0
30603,11566982.0
30604,4202300.0
30605,6527291.0
30606,11398500.0
30607,6000000.0
30608,8549480.0
30609,6031734.0
30610,3008497.0
30611,5063090.5
30612,6384300.0
30613,7494189.5
30614,17327506.0
30615,6200000.0
30616,5174560.0
30617,8318200.0
30618,4527700.0
30619,4132204.5
30620,2573618.0
30621,8034500.0
30622,6943400.0
30623,5608500.0
30624,6595258.0
30625,7417737.5
30626,5643800.0
30627,5188900.0
30628,6196782.0
30629,4967800.0
30630,4416662.0
30631,6054654.0
30632,3816550.75
30633,5364600.0
30634,11133300.0
30635,9180409.0
30636,5000000.0
30637,9274781.0
30638,5264900.0
30639,7000000.0
30640,4418001.5
30641,7018332.5
30642,6340800.0
30643,6939300.0
30644,9055560.0
30645,6767500.0
30646,5000000.0
30647,4685626.5
30648,22985928.0
30649,2431017.0
30650,4492900.0
30651,2947495.25
30652,4351461.0
30653,6405940.0
30654,4327714.0
30655,11405695.0
30656,3901699.5
30657,5685700.0
30658,9043098.0
30659,4757222.5
30660,7786600.0
30661,6353464.0
30662,7728144.0
30663,14125400.0
30664,11097300.0
30665,6100582.0
30666,2406453.25
30667,3968202.75
30668,8511310.0
30669,4435026.5
30670,2490300.0
30671,6416900.0
30672,14173433.0
30673,8921500.0
30674,10954400.0
30675,1993684.75
30676,5724600.0
30677,3936400.0
30678,14619665.0
30679,4762400.0
30680,4828522.0
30681,2272837.25
30682,8347700.0
30683,9191587.0
30684,4064800.0
30685,5893000.0
30686,9439579.0
30687,4801970.0
30688,4295161.5
30689,12732900.0
30690,23532012.0
30691,4258100.0
30692,4837500.0
30693,9633500.0
30694,5000000.0
30695,6278570.0
30696,6200000.0
30697,13221700.0
30698,4430600.0
30699,5671600.0
30700,4880819.0
30701,9059135.0
30702,5555300.0
30703,3733591.5
30704,10671787.0
30705,7984600.0
30706,23435306.0
30707,3370279.25
30708,12430000.0
30709,5715476.0
30710,6000000.0
30711,4442761.0
30712,3912871.0
30713,5762000.0
30714,6200000.0
30715,3638792.75
30716,9182895.0
30717,5561700.0
30718,7121400.0
30719,14305264.0
30720,5659600.0
30721,3815700.0
30722,6486373.0
30723,6157883.0
30724,12420903.0
30725,6300000.0
30726,10422200.0
30727,9566493.0
30728,11601849.0
30729,3291867.75
30730,5336400.0
30731,5837048.5
30732,2706500.0
30733,8775800.0
30734,6658557.0
30735,5293014.0
30736,5263611.5
30737,5539400.0
30738,5148200.0
30739,3297007.75
30740,6439475.0
30741,10523966.0
30742,3930085.5
30743,4808701.5
30744,8657331.0
30745,5911100.0
30746,5410158.5
30747,14150000.0
30748,16631819.0
30749,4456300.0
30750,6278462.0
30751,3354600.0
30752,6221059.5
30753,8909693.0
30754,4516800.0
30755,4212841.0
30756,6633730.5
30757,4803600.0
30758,9166900.0
30759,5277000.0
30760,4158442.5
30761,8142300.0
30762,6724119.0
30763,11128102.0
30764,5988642.5
30765,5570900.0
30766,3384035.0
30767,8564200.0
30768,4112900.0
30769,6672200.0
30770,5977772.5
30771,2965135.75
30772,7665300.0
30773,7074693.0
30774,5133209.0
30775,9116400.0
30776,4597000.0
30777,5930834.5
30778,8861500.0
30779,6155500.0
30780,7375900.0
30781,6379328.5
30782,4744600.0
