id,price_doc
30474,5370054.063
30475,8259332.119
30476,5377236.709
30477,6001448.694
30478,4864585.426
30479,8606886.303
30480,4159811.923
30481,4358114.755
30482,4887273.24
30483,4711389.952
30484,6218731.652
30485,4724876.493
30486,3731919.196
30487,3838693.991
30488,6414780.479
30489,6242318.704
30490,21519382.32
30491,17474973.19
30492,5707597.702
30493,12783478.42
30494,6730393.59
30495,10482758.1
30496,8758487.691
30497,8395762.391
30498,4544077.141
30499,7900291.277
30500,10911629.51
30501,6696387.03
30502,3052170.958
30503,6235057.365
30504,5608927.131
30505,11218383.85
30506,3155162.262
30507,4695345.988
30508,5284084.934
30509,7495056.422
30510,8910066.769
30511,6527012.592
30512,6156606.537
30513,4159888.092
30514,3508863.316
30515,9318815.44
30516,5919614.12
30517,10567810.35
30518,7652702.886
30519,4494112.754
30520,6791513
30521,5494222.325
30522,7507691.941
30523,6349081.734
30524,10156037.3
30525,10608723.27
30526,4734505.865
30527,4887308.841
30528,6531830.566
30529,6643443.603
30530,6080520.876
30531,14049391.54
30532,4854731.135
30533,10096733.75
30534,6614310.907
30535,9063651.999
30536,5738463.754
30537,11322043.58
30538,4763826.953
30539,9282234.268
30540,9228393.92
30541,6132071.638
30542,2090402.424
30543,5457195.712
30544,6592390.414
30545,8239676.172
30546,4158219.476
30547,9503253.001
30548,4575201.211
30549,5077986.084
30550,11798777.37
30551,5083332.377
30552,1822917.868
30553,7081010.616
30554,10644744.72
30555,6125953.515
30556,8446835.889
30557,7423975.418
30558,8926582.464
30559,6044181.405
30560,5893400.369
30561,6589211.354
30562,11578150.29
30563,5021305.851
30564,7055143.171
30565,6861838.218
30566,7202771.962
30567,1955997.646
30568,9649868.25
30569,9711138.027
30570,6514452.642
30571,7116130.447
30572,4776662.608
30573,6235757.679
30574,5918442.218
30575,7306705.812
30576,4539985.797
30577,4136955.373
30578,3109766.271
30579,6887574.605
30580,4485225.619
30581,5422768.986
30582,12179334.81
30583,6894707.143
30584,4277563.423
30585,2652094.497
30586,9153133.724
30587,5931446.69
30588,7523667.622
30589,7348359.475
30590,11984364.98
30591,5297610.543
30592,6487019.966
30593,8276179.351
30594,7302895.673
30595,5447989.975
30596,6788192.649
30597,6251450.399
30598,9187379.915
30599,10490808.6
30600,5523972.911
30601,5858397.317
30602,1789350.687
30603,12032172.49
30604,4559447.957
30605,6429983.858
30606,21653031.24
30607,6576510.425
30608,8778651.181
30609,6298529.69
30610,2902979.287
30611,5310043.762
30612,7195252.791
30613,8289353.104
30614,15950196.76
30615,7265012.014
30616,5426210.163
30617,8928745.953
30618,4954192.938
30619,4486225.275
30620,2582869.03
30621,8787098.444
30622,7644511.042
30623,6165835.064
30624,6905157.126
30625,7905556.795
30626,6208621.992
30627,7133336.832
30628,6177660.177
30629,5251294.097
30630,4976543.259
30631,5970525.915
30632,4133944.806
30633,5818719.928
30634,11124630.63
30635,9262836.544
30636,5391262.493
30637,9281079.165
30638,5712615.319
30639,7504284.927
30640,4748154.643
30641,7941152.528
30642,6419397.764
30643,7968504.387
30644,9226601.727
30645,7221112.732
30646,5355916.535
30647,4793948.589
30648,22032726.73
30649,2285639.518
30650,4917395.682
30651,3228492.685
30652,4570553.178
30653,7148724.989
30654,4497822.2
30655,12553650.86
30656,3943513.129
30657,6241374.185
30658,10352534.55
30659,4799253.439
30660,8257077.438
30661,6391586.045
30662,8097030.513
30663,16464203.13
30664,11644842.98
30665,6275253.274
30666,2620535.631
30667,4262347.566
30668,8867614.715
30669,4982641.331
30670,2639799.824
30671,7296963.588
30672,14787591.38
30673,10014952.77
30674,11254491.28
30675,2048208.952
30676,6824453.377
30677,4218943.172
30678,18414219.12
30679,5758965.929
30680,5210579.927
30681,2414264.834
30682,8585902.268
30683,9379451.173
30684,4738081.815
30685,7411468.457
30686,9182896.598
30687,4872029.467
30688,4412065.976
30689,14120233.52
30690,23295378.12
30691,4394540.861
30692,5853937.923
30693,10624844.8
30694,5473361.341
30695,6510759.139
30696,6484424.89
30697,12112867.62
