id,price_doc
30474,5230153
30475,8004693.12
30476,5120522.5
30477,5690144.553
30478,4887131.675
30479,8871066.615
30480,4128175.631
30481,4074326.42
30482,4628416.5
30483,4554490.773
30484,6139342.968
30485,4699930.455
30486,3471723.859
30487,3833423
30488,5854526.77
30489,5971779.2
30490,21850528.83
30491,18469833.5
30492,5629275
30493,12283836.5
30494,6658520.215
30495,10152099.5
30496,8680704.53
30497,8016381.13
30498,4468157
30499,7910535
30500,11033694.2
30501,6614570.5
30502,3058866.28
30503,6331580
30504,5567417
30505,10481359.39
30506,3230467.809
30507,4591797.155
30508,5169563.68
30509,7340515.5
30510,8959198.505
30511,6402500
30512,6141770.5
30513,4109031.91
30514,3453229.006
30515,9445308.81
30516,5649110.93
30517,10643715.96
30518,8434386.565
30519,4350646.5
30520,6793896.153
30521,5792489.5
30522,7277902.498
30523,6258296
30524,10544425
30525,10984917
30526,4770584.998
30527,4734828.02
30528,6573890
30529,6526610
30530,6047900
30531,14091213
30532,4637932.585
30533,10158403.5
30534,6421562.705
30535,9264969.1
30536,5660803.373
30537,11326810.5
30538,4797442.5
30539,8924593.485
30540,9350128.26
30541,5630752.5
30542,1996544.765
30543,5457589.5
30544,6402500
30545,8439184.5
30546,4080715.623
30547,9605658.93
30548,4332335.843
30549,4842361.455
30550,11793208
30551,5007618.353
30552,1720029.778
30553,7113965.5
30554,10570330.5
30555,6058836.948
30556,8876736.275
30557,7038317.5
30558,9071456
30559,6075480
30560,6043763
30561,6598416.5
30562,11807165.45
30563,4872230.595
30564,6949864.5
30565,6107000
30566,6809256.735
30567,1872234.933
30568,9580307
30569,9665214
30570,6577633
30571,7185611.445
30572,4707893.688
30573,6405586.498
30574,5910000
30575,7387500
30576,4753905.5
30577,3992599
30578,3133980.41
30579,6830679.5
30580,4432007.5
30581,5319394
30582,12320675.5
30583,6754720.24
30584,4355374.5
30585,2379867.611
30586,9190519.845
30587,5549470.793
30588,7436848.5
30589,7155138.5
30590,11918598.5
30591,5044579
30592,6205500
30593,8135596.173
30594,6601545.353
30595,5417500
30596,5906006.318
30597,6373893.138
30598,9310071.265
30599,10113487.5
30600,4995074.378
30601,5850506
30602,1650197.464
30603,11750146.76
30604,4393297
30605,6586402.948
30606,24606186.5
30607,6246771.5
30608,8373140.25
30609,5976132.408
30610,2979417.165
30611,5247563.86
30612,7011033
30613,8611048.285
30614,16092558.66
30615,7150509
30616,5387443.71
30617,9096672
30618,4767991
30619,4224074
30620,2448797.173
30621,8706119.5
30622,7457435
30623,6107000
30624,6602829.793
30625,7790771.313
30626,5910000
30627,6895000
30628,6231778.815
30629,5154702
30630,4714573.958
30631,5951550.748
30632,3974183.44
30633,5563477
30634,11080560.5
30635,9308756.29
30636,5194988.5
30637,9335695.055
30638,5700096.5
30639,7387500
30640,4437583.093
30641,7674815.635
30642,6339952.5
30643,7605086.5
30644,9271722.26
30645,7073285
30646,5149678.5
30647,4630168.323
30648,22988694.36
30649,2049489.5
30650,4846397
30651,3338453.359
30652,4292652.655
30653,7046461.48
30654,4256221.938
30655,12789036.11
30656,3829655.375
30657,6080109.5
30658,10599308.22
30659,4596125.245
30660,8255974.5
30661,6351993.14
30662,8027428.398
30663,15855249.5
30664,11796655.5
30665,5901204.443
30666,2509243.668
30667,3994478.134
30668,8837003.345
30669,4591004.23
30670,2405468.5
30671,6811964.5
30672,15049519.5
30673,10060396
30674,11158178.5
30675,1984021.352
30676,6545423.5
30677,4099865.5
30678,18245208.19
30679,5554513.5
30680,4915972.968
30681,2324993.015
30682,8531774.5
30683,9368086.78
30684,4627333
30685,7387500
30686,9240580.5
30687,4899764.3
30688,4265689.758
30689,14071119
30690,24764048.51
30691,4319520.5
30692,5811106
30693,10871149.5
30694,5352391.5
30695,6781390.1
30696,6402500
30697,11783752
30698,7212564
30699,5746588.5
30700,4800175.875
30701,9271722.26
30702,5910000
30703,3701944.954
30704,11269742.56
30705,8759506.5
30706,23186945.31
30707,3513408.074
30708,13409002
