id,price_doc
30474,5398922.5
30475,8331511.5
30476,5399288.0
30477,5872201.0
30478,5071600.5
30479,9324081.0
30480,4291726.5
30481,4314296.5
30482,4822244.5
30483,4813450.5
30484,6473506.5
30485,5053948.5
30486,3666370.25
30487,3860526.5
30488,6175290.0
30489,6257970.0
30490,22792112.0
30491,19907332.0
30492,5811514.0
30493,13659020.0
30494,6769060.5
30495,10797922.0
30496,8766944.0
30497,8546137.0
30498,4642631.5
30499,8178348.5
30500,11217253.0
30501,7025263.0
30502,3129607.25
30503,6788040.5
30504,5796320.5
30505,11387880.0
30506,3396547.5
30507,4807482.0
30508,5434291.5
30509,7638268.0
30510,9305355.0
30511,6722676.0
30512,6355233.5
30513,4306971.0
30514,3512221.25
30515,9807029.0
30516,5942469.0
30517,11334292.0
30518,8518122.0
30519,4531592.0
30520,7143275.5
30521,6107788.5
30522,7691842.5
30523,6602784.5
30524,10669416.0
30525,11608854.0
30526,4943833.0
30527,5000416.0
30528,6898080.0
30529,6790513.5
30530,6247957.5
30531,14762135.0
30532,4904494.5
30533,10839626.0
30534,6752728.5
30535,9587582.0
30536,5922757.5
30537,11829490.0
30538,4919053.0
30539,9050371.0
30540,9749994.0
30541,6181606.5
30542,2190461.25
30543,5724968.0
30544,6865868.0
30545,8469714.0
30546,4195956.5
30547,9848192.0
30548,4575268.5
30549,5189019.0
30550,12331567.0
30551,5193326.0
30552,1880822.75
30553,7442246.5
30554,11168109.0
30555,6300276.5
30556,9060457.0
30557,7720710.5
30558,9521012.0
30559,6509754.0
30560,6283110.0
30561,6899804.0
30562,12347972.0
30563,5026732.5
30564,7310407.5
30565,6763233.5
30566,7102484.5
30567,1998691.375
30568,9895698.0
30569,9968005.0
30570,6771385.0
30571,7617993.5
30572,4937566.0
30573,6554257.0
30574,6240805.5
30575,7777481.0
30576,4904438.0
30577,4220336.5
30578,3345397.5
30579,7112672.0
30580,4674807.0
30581,5646998.0
30582,12886106.0
30583,6934139.0
30584,4403817.0
30585,2541573.25
30586,9309669.0
30587,5827448.0
30588,7993203.0
30589,7465712.5
30590,12585655.0
30591,5391168.5
30592,6591277.5
30593,8156873.5
30594,7001505.5
30595,5654931.0
30596,6735517.0
30597,6555619.5
30598,9655869.0
30599,10709397.0
30600,5178592.5
30601,6005113.0
30602,1720616.875
30603,12272976.0
30604,4639020.0
30605,6756658.0
30606,24509238.0
30607,6854367.0
30608,8761670.0
30609,6259695.0
30610,3063700.0
30611,5482087.0
30612,7283233.5
30613,8761386.0
30614,16500453.0
30615,7611356.0
30616,5595657.0
30617,9292496.0
30618,4982674.5
30619,4362151.5
30620,2646076.5
30621,9040519.0
30622,7783929.5
30623,6345574.0
30624,6924391.5
30625,8197979.5
30626,6315640.5
30627,7383823.5
30628,6485346.0
30629,5397167.0
30630,4770647.5
30631,6191170.0
30632,4117916.25
30633,5916852.0
30634,11573415.0
30635,9735370.0
30636,5379890.0
30637,9697008.0
30638,6094249.5
30639,7641138.5
30640,4680588.5
30641,8274823.0
30642,6593345.5
30643,7954466.0
30644,9655869.0
30645,7369022.5
30646,5281759.0
30647,4775163.0
30648,23908444.0
30649,2144056.0
30650,5054773.0
30651,3505144.25
30652,4553877.0
30653,7393999.0
30654,4441579.0
30655,13014698.0
30656,4027150.25
30657,6495218.5
30658,11148061.0
30659,4795137.5
30660,8549276.0
30661,6798782.0
30662,8419509.0
30663,16854514.0
30664,11981540.0
30665,6219896.5
30666,2635760.5
30667,4187609.5
30668,9143563.0
30669,4977962.5
30670,2527117.75
30671,7365741.5
30672,16249967.0
