id,price_doc
30474,5931029.5
30475,8476273.0
30476,6353226.0
30477,6650058.0
30478,4695654.0
30479,8665923.0
30480,4304005.0
30481,5267353.0
30482,5517488.0
30483,4804677.0
30484,6649415.0
30485,4534147.0
30486,4270710.0
30487,3894152.5
30488,6848356.0
30489,6727067.0
30490,22330400.0
30491,16262622.0
30492,5878042.0
30493,12022896.0
30494,6551703.0
30495,12057734.0
30496,9374217.0
30497,8618460.0
30498,5292236.0
30499,8450995.0
30500,11627633.0
30501,7202496.0
30502,3289482.5
30503,6518724.0
30504,5956682.0
30505,10965337.0
30506,3235234.0
30507,5187821.0
30508,5389705.0
30509,8292718.5
30510,9212544.0
30511,7331017.5
30512,6840319.0
30513,4350139.0
30514,3451731.0
30515,9638237.0
30516,6652756.5
30517,10029163.0
30518,8310930.0
30519,5136183.0
30520,7556832.5
30521,5424711.0
30522,7817566.0
30523,6873508.0
30524,10510003.0
30525,10964674.0
30526,4815318.0
30527,3886732.75
30528,7584917.5
30529,7596634.5
30530,7158707.0
30531,14645671.0
30532,4987294.0
30533,10575223.0
30534,6816425.0
30535,9284629.0
30536,5648984.0
30537,11950523.0
30538,5593883.0
30539,9815368.0
30540,9535978.0
30541,6779351.5
30542,2413313.5
30543,5921904.5
30544,5849048.5
30545,8526177.0
30546,4300412.5
30547,9915336.0
30548,4208814.0
30549,5467877.0
30550,13170747.0
30551,5577384.0
30552,1496570.5
30553,7352811.0
30554,11121068.0
30555,6208146.5
30556,8679980.0
30557,7355872.0
30558,9108824.0
30559,6507370.0
30560,6364142.5
30561,7020408.5
30562,11991264.0
30563,6636783.5
30564,7530836.0
30565,7267556.0
30566,7717797.0
30567,2124654.0
30568,10358082.0
30569,11224810.0
30570,7390047.0
30571,7361077.5
30572,5172290.0
30573,6532519.0
30574,6170545.0
30575,8357221.0
30576,4419808.5
30577,4315162.0
30578,3039075.5
30579,7377252.0
30580,4930401.0
30581,6458936.5
30582,13298498.0
30583,6980412.0
30584,4961695.0
30585,3724855.75
30586,10404226.0
30587,6382425.0
30588,8102864.0
30589,7923104.5
30590,11217149.0
30591,6027800.5
30592,7270931.5
30593,8157047.0
30594,6716006.0
30595,6393600.0
30596,7209773.0
30597,6532519.0
30598,9350786.0
30599,9836109.0
30600,7249168.5
30601,6465190.0
30602,1936401.0
30603,12440836.0
30604,5160885.0
30605,6600506.0
30606,22407010.0
30607,6635176.5
30608,9242638.0
30609,6888323.5
30610,2667391.0
30611,5386326.5
30612,8029472.0
30613,9096285.0
30614,15210130.0
30615,7833904.0
30616,5525420.0
30617,9863616.0
30618,5977758.0
30619,5701333.5
30620,2243747.5
30621,9950297.0
30622,7066725.0
30623,6697362.5
30624,7394407.5
30625,8266550.5
30626,6577734.0
30627,8010035.0
30628,6414637.5
30629,6235514.0
30630,6853019.5
30631,5954184.5
30632,4621805.5
30633,6087552.5
30634,11526401.0
30635,9530109.0
30636,6025389.5
30637,9464634.0
30638,6060479.5
30639,7904789.5
30640,5428921.5
30641,7706847.0
30642,7134851.0
30643,8772972.0
30644,9363045.0
30645,7328792.0
30646,6248245.5
30647,4402782.0
30648,20987524.0
30649,2069618.5
30650,5723791.0
30651,3217941.0
30652,4829006.0
30653,7035227.5
30654,4547564.0
30655,12267248.0
30656,4325807.5
30657,6814857.0
30658,10408986.0
30659,5184557.0
30660,8616195.0
30661,6932867.0
30662,8403110.0
30663,16093298.0
30664,12773446.0
30665,6817013.5
30666,2562125.0
30667,5024819.0
30668,9546854.0
30669,5374860.0
30670,3389227.0
30671,7216335.0
30672,13170263.0
30673,10313715.0
30674,10619718.0
30675,2413313.5
30676,7382077.5
30677,5254710.0
30678,19862762.0
30679,5752498.5
30680,5886346.5
30681,2970274.0
30682,8893481.0
30683,9616838.0
30684,5715647.0
30685,7897682.0
30686,9587627.0
30687,4943427.0
30688,4846567.0
30689,17537078.0
30690,21820404.0
30691,4672975.0
30692,5762303.5
30693,11668418.0
30694,5600807.5
30695,5288844.5
30696,7120548.5
30697,12420354.0
30698,7120585.0
30699,6757024.5
30700,5176949.0
30701,9363045.0
30702,6302184.0
30703,3553078.5
30704,11306372.0
30705,9504835.0
30706,22402548.0
30707,3813565.75
30708,13810810.0
30709,6369989.0
30710,8057242.5
30711,4196969.0
30712,4082193.5
30713,6829487.5
30714,7378249.5
30715,4378666.0
30716,9611367.0
30717,6398146.0
30718,9618537.0
30719,14113964.0
30720,7390319.0
30721,4347201.0
30722,7288199.0
30723,7244274.5
30724,11889710.0
30725,7069745.0
30726,12020612.0
30727,9552810.0
30728,11602111.0
30729,2776247.0
30730,6553853.0
30731,6314768.0
30732,5185351.0
30733,9777904.0
30734,7194809.0
30735,6429727.0
30736,7636635.0
30737,6680677.0
30738,6747498.0
30739,4808725.0
30740,7450107.0
30741,11946012.0
30742,4148162.25
30743,4997931.0
30744,9476023.0
30745,7569521.0
30746,6534123.0
30747,14554691.0
30748,15354366.0
30749,5667984.0
30750,6359993.0
30751,3944278.25
30752,5766801.5
30753,9761429.0
30754,6536639.0
30755,4735306.0
30756,5876626.0
30757,6104579.0
30758,10623569.0
30759,6803472.0
30760,3958314.75
30761,10025289.0
30762,8101173.5
30763,11240282.0
30764,6093890.0
30765,6387336.0
30766,3850340.0
30767,10527785.0
30768,5359411.5
30769,7320308.5
30770,6798659.5
30771,3305473.5
30772,8806710.0
30773,7835978.0
30774,5110819.0
30775,12228092.0
30776,6055148.5
30777,6851037.0
30778,8854874.0
30779,7285342.0
30780,8056516.0
30781,6720065.5
30782,5628499.5
30783,5996566.0
30784,3679527.5
30785,6037206.0
30786,4116788.25
30787,6204985.0
30788,5713413.5
30789,7332961.0
30790,7346728.0
30791,10144446.0
30792,7231032.5
30793,10729411.0
30794,14208726.0
30795,11994733.0
30796,12347723.0
30797,14262398.0
30798,3253997.0
30799,11369142.0
30800,15297403.0
30801,6235558.5
30802,21469256.0
30803,3793140.25
30804,4014556.5
30805,15742448.0
30806,7200155.5
30807,6648911.0
30808,9838077.0
30809,4516547.5
30810,11970330.0
30811,5040523.0
30812,6192565.5
30813,5595430.0
30814,3701565.75
30815,3991012.0
30816,9797081.0
30817,2387875.0
30818,8127366.0
30819,8595235.0
30820,5955713.5
30821,22667198.0
30822,9470877.0
30823,6443879.0
30824,3270426.5
30825,5922240.0
30826,9724966.0
30827,6189769.0
30828,5884799.0
30829,5984634.0
30830,8505671.0
30831,6917812.5
30832,6366015.0
30833,5950486.0
30834,4627408.0
30835,7723754.0
30836,7153291.5
30837,4916551.0
30838,5253447.0
30839,6650658.5
30840,10786461.0
30841,9916072.0
30842,7552449.0
30843,5651078.0
30844,5022398.0
30845,9887784.0
30846,4249969.5
30847,6185845.5
30848,8297980.5
30849,4606632.0
30850,4451630.0
30851,5348642.0
30852,6695618.5
30853,4970161.0
30854,6264265.0
30855,7700367.0
30856,9283334.0
30857,2733218.0
30858,4212792.0
30859,6438634.5
30860,6653188.0
30861,8373317.0
30862,7278134.0
30863,6383553.5
30864,6746539.0
30865,9887673.0
30866,8713234.0
30867,6401627.0
30868,9161446.0
30869,5557710.0
30870,4952746.0
30871,8118412.5
30872,5177624.5
30873,4240576.0
30874,5072857.0
30875,6898088.0
30876,4944762.0
30877,10500683.0
30878,6497925.0
30879,10092056.0
30880,6285820.5
30881,2310139.0
30882,10507234.0
30883,4326444.0
30884,6552023.5
30885,5426961.5
30886,7377863.5
30887,5974240.0
30888,5608430.0
30889,5935064.0
30890,7561482.0
30891,3648911.0
30892,3798334.0
30893,4257554.0
30894,5762121.0
30895,4667286.0
30896,6068889.0
30897,8669921.0
30898,6519322.0
30899,7220637.0
30900,3660337.75
30901,7585565.5
30902,2372793.0
30903,6903242.0
30904,8799713.0
30905,6535944.0
30906,6981461.0
30907,13090876.0
30908,4557037.0
30909,12806912.0
30910,7235127.0
30911,4207205.0
30912,7063645.5
30913,18317236.0
30914,6555715.0
30915,7495699.5
30916,6375463.0
30917,8282690.5
30918,6457947.0
30919,4523709.5
30920,5299682.0
30921,4471564.5
30922,5872212.0
30923,3892642.25
30924,5887240.0
30925,15600620.0
30926,5968478.0
30927,8804099.0
30928,4705425.0
30929,5803146.5
30930,11468692.0
30931,11232556.0
30932,5653518.5
30933,4473782.0
30934,13301142.0
30935,6215911.0
30936,7116448.5
30937,8529608.0
30938,5026961.0
30939,10064167.0
30940,6695262.0
30941,5967765.0
30942,4060627.5
30943,7457497.0
30944,4870101.0
30945,3949992.25
30946,13062924.0
30947,7192403.0
30948,8839175.0
30949,5632742.0
30950,6049884.5
30951,16286843.0
30952,7478023.0
30953,9832416.0
30954,4650685.0
30955,6714258.5
30956,6066115.5
30957,6736414.5
30958,22637212.0
30959,8613493.0
30960,7014910.0
30961,8718617.0
30962,9955442.0
30963,4296376.0
30964,4892982.0
30965,7195574.5
30966,12399722.0
30967,10413432.0
30968,4027704.25
30969,3440753.0
30970,8220810.0
30971,10970398.0
30972,3651029.75
30973,5129536.0
30974,5022000.5
30975,8324515.5
30976,4959572.0
30977,7306573.5
30978,8327196.0
30979,3816057.75
30980,8002946.5
30981,5404175.0
30982,7069891.5
30983,4095887.75
30984,6561771.5
30985,4186323.25
30986,9444571.0
30987,10191011.0
30988,7002247.5
30989,7608637.5
30990,14437206.0
30991,10058688.0
30992,2553212.0
30993,8525586.0
30994,5445949.0
30995,6917141.0
30996,6512270.0
30997,7411173.5
30998,7027037.0
30999,7146717.0
31000,9180246.0
31001,6380426.5
31002,9554447.0
31003,9381610.0
31004,4472628.5
31005,3387061.5
31006,7874299.5
31007,4693957.0
31008,6107896.0
31009,6807388.5
31010,6209123.0
31011,4810884.0
31012,6712044.0
31013,7548352.0
31014,14349876.0
31015,7621004.5
31016,4797344.0
31017,9235326.0
31018,5705516.5
31019,5057226.0
31020,7419370.5
31021,11960466.0
31022,19839876.0
31023,9386089.0
31024,5411622.5
31025,6037321.5
31026,6474230.0
31027,4645887.0
31028,3844484.25
31029,7233528.0
31030,7273517.0
31031,9574501.0
31032,9843995.0
31033,8899902.0
31034,6758769.0
31035,9999779.0
31036,6904980.0
31037,23016728.0
31038,4965183.0
31039,9088904.0
31040,6264053.0
31041,5041078.5
31042,5240286.0
31043,6794482.0
31044,8233088.0
31045,5689896.0
31046,14543868.0
31047,8361656.5
31048,6410327.0
31049,4740617.0
31050,8173317.0
31051,5766550.5
31052,4206023.0
31053,17445424.0
31054,5914523.5
31055,5385872.0
31056,12255372.0
31057,6034597.5
31058,7536752.5
31059,3491392.0
31060,6893406.5
31061,6415762.0
31062,6309902.0
31063,4060094.25
31064,5012122.5
31065,9885782.0
31066,4291101.5
31067,8362554.0
31068,4483794.0
31069,4811908.5
31070,5021796.0
31071,3777482.0
31072,8445582.0
31073,2310139.0
31074,4884911.0
31075,7489223.0
31076,6837028.0
31077,6470990.5
31078,4743865.0
31079,5594385.0
31080,6213906.5
31081,2926538.5
31082,11036578.0
31083,4483366.5
31084,9224097.0
31085,11914326.0
31086,3624698.5
31087,5398777.0
31088,8271298.5
